 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,1840,1845,041891,042591,     0.1,   732.1,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,1900,1915,040491,041191,     1.3,    40.2,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,1925,1915,040491,041091,     0.5,   106.3,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2000,1000,042291,042991,     0.6,    50.9,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2000,1930,041591,042291,     0.9,    33.5,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2010,1010,042291,042991,     0.4,    69.9,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2010,1945,041591,042291,     0.4,    69.0,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2020,1940,041591,042291,     0.7,    42.9,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2045,2030,040491,041091,     1.4,    44.7,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2050,2030,040491,041091,     1.2,    45.2,     1.323232,0,0, 39,CHEROKEE            
RC,NC,37,28906, .,1,1,1,N, , ., .,  .,2059,1918,040491,041191,     0.3,   210.0,     1.323232,0,0, 39,CHEROKEE            
RN,AZ, 4,     , 1,0,9,0, , , ., 1,  4,1255,1315,020290,020290,     1.6,    48.5,    41.454156,0,1, 17,NAVAJO              
RN,AZ, 4,     , 1,0,9,0, , , ., 1,  4,1315,1320,020290,020290,     2.7,    29.6,    41.454156,0,1, 17,NAVAJO              
RN,AZ, 4,     , 1,1,1,3,N, , ., 1,  2,1420,1430,012290,012490,     0.6,   154.5,    29.967367,0,1,  5,COCONINO            
RN,AZ, 4,     , 1,1,1,3,N, , ., 1,  2,1440,1500,012290,012490,     0.6,   148.2,    29.967367,0,1,  5,COCONINO            
RN,AZ, 4,     , 1,1,1,3,N, , ., 1,  4,1545,1715,021390,021590,    -0.3,   268.7,    47.956769,0,1, 17,NAVAJO              
RN,AZ, 4,     , 1,2,1,1,N, , ., 1,  4,1505,1505,012590,012790,     1.5,    53.3,    44.068382,0,1,  5,COCONINO            
RN,AZ, 4,80504, 1,2,1,3,N, , ., 1,  2,1500,1520,020290,020290,     3.2,    25.0,    40.600949,0,1,  1,APACHE              
RN,AZ, 4,86020, 1,1,1,1,N, , ., 1,  5,1323,1427,013090,020290,     0.5,   182.5,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,1,1,3,N, , ., 1,  5,1230,1402,013090,020290,     0.3,   220.3,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,1,1,3,N, , ., 1,  5,1257,1105,013090,020290,     0.5,   115.7,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,1,1,3,N, , ., 1,  5,1500,1500,013090,020290,    -0.1,  1262.3,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,1,1,3,N, , ., 1,  5,1518,1047,013090,020290,     0.1,   712.7,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,2,1,1,N, , ., 1,  5,1346,1434,013090,020290,     1.6,    43.8,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86020, 1,2,1,1,N, , ., 1,  5,1430,1447,013090,020290,     1.5,    59.1,    46.742713,0,0,  5,COCONINO            
RN,AZ, 4,86025, 1,1,1,3,N, , ., 1,  3,1400,1515,020290,020290,     1.3,    54.9,    51.170111,0,0, 17,NAVAJO              
RN,AZ, 4,86025, 1,1,1,3,N, , ., 1,  3,1415,1530,020290,020290,     4.0,    20.1,    51.170111,0,0, 17,NAVAJO              
RN,AZ, 4,86025, 1,1,1,3,N, , ., 1,  3,1500,1530,020290,020290,     0.8,    67.0,    51.170111,0,0, 17,NAVAJO              
RN,AZ, 4,86025, 1,1,1,3,N, , ., 1,  3,1630,1630,020290,020290,     8.8,    10.0,    51.170111,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,0,N, , ., 1,  4,1530,1530,021390,021590,     0.1,   991.2,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,2,N, , ., 1,  4,1715,1740,021390,021590,     0.1,  1183.2,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,3,N, , ., 1,  3,1315,1500,020290,020290,     0.2,   338.7,    51.170111,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,3,N, , ., 1,  4,1600,1725,021390,021590,     0.3,   216.5,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,3,N, , ., 1,  4,1630,1730,021390,021590,    -0.1,   539.8,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,3,N, , ., 1,  4,1800,1800,021390,021590,     0.4,   190.0,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86031, 1,1,1,7,N, , ., 1,  4,1700,1740,021390,021590,     0.6,    97.9,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,0,N, , ., 1,  3,1045,1100,012790,012990,     0.7,    90.4,    29.240063,0,0,  1,APACHE              
RN,AZ, 4,86033, 1,1,1,0,N, , ., 1,  3,1230,1245,012590,012790,     0.0,     0.0,    29.240063,0,0,  1,APACHE              
RN,AZ, 4,86033, 1,1,1,1,N, , ., 1,  6,1540,1602,020290,020290,     0.6,   205.9,    56.631209,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  1,1545,1545,022890,030390,     1.9,    99.6,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1000,1305,020290,020290,     1.0,    69.0,    56.631209,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1435,1530,020290,020290,     0.5,   129.0,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1600,1651,020290,021290,     1.2,    32.3,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1715,1715,020290,020290,     0.1,   763.2,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1730,1730,020290,020290,     0.1,   485.4,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1745,1745,020290,020290,     0.1,   570.9,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,3,N, , ., 1,  6,1800,1800,020290,020290,     1.5,    47.7,    38.612188,0,0, 17,NAVAJO              
RN,AZ, 4,86033, 1,1,1,7,N, , ., 1,  3,1100,1140,012590,012790,     2.4,    33.7,    29.240063,0,0,  1,APACHE              
RN,AZ, 4,86033, 1,2,1,3,N, , ., 1,  6,1517,1555,020290,020290,     0.5,   181.8,    56.631209,0,0, 17,NAVAJO              
RN,AZ, 4,86035, 1,1,1,2,N, , ., 1,  2,1545,1515,012490,012690,     1.3,    48.9,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86035, 1,1,1,3,N, , ., 1,  2,1045,1200,012390,012990,     2.1,    20.8,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86035, 1,1,1,3,N, , ., 1,  2,1400,1615,012390,012590,     3.2,    28.5,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86035, 1,2,1,2,N, , ., 1,  2,2340,1600,012390,012590,     0.5,   199.2,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86035, 1,2,1,3,N, , ., 1,  2,1410,1230,012490,012690,     0.6,   130.3,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86036, 1,1,1,3,N, , ., 1,  2,1215,1630,012290,012590,    -0.1,   706.0,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86036, 1,1,1,3,N, , ., 1,  2,1445,1455,012490,012690,     0.1,   491.5,    29.967367,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,1,1,1,N, , ., 1,  6,0702,0702,020290,020290,     0.3,   265.4,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,1,1,1,N, , ., 1,  6,1530,1954,020290,020290,     0.5,   135.7,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,1,1,1,N, , ., 1,  6,1546,1430,020290,020290,    -0.2,   428.2,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,1,1,2,N, , ., 1,  6,1123,1331,020290,020290,     1.2,    58.1,    56.631209,0,0, 17,NAVAJO              
RN,AZ, 4,86044, 1,1,1,3,N, , ., 1,  1,1450,1500,022890,030390,     1.3,    63.3,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86044, 1,1,1,3,N, , ., 1,  1,1500,1510,022890,030390,     1.9,    44.2,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86044, 1,1,1,3,N, , ., 1,  1,1800,1800,030390,030390,     0.3,   204.7,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86044, 1,1,1,3,N, , ., 1,  1,1815,1815,030390,030390,     1.5,    45.9,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86044, 1,2,1,1,N, , ., 1,  6,1210,1145,020290,020290,     0.2,   317.9,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,2,1,3,N, , ., 1,  6,1315,0635,020290,020290,    -0.4,   187.5,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86044, 1,2,1,3,N, , ., 1,  6,1330,1839,020290,020290,     0.4,   157.7,    37.476535,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,1,N, , ., 1,  1,1111,1425,022290,022490,     0.2,   880.3,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,1,N, , ., 1,  2,0925,1008,012590,020290,     0.5,    78.7,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,1,N, , ., 1,  2,1605,1615,012590,012790,     0.6,   118.3,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1025,1342,022290,022490,     1.8,   115.0,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1048,1352,022290,022490,    -0.9,   186.7,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1056,1810,022290,022490,    -1.5,   118.2,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1121,1353,022290,022490,     0.0,     0.0,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1130,1508,022290,022490,     0.0,  3862.6,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1250,1250,030390,030390,     0.7,   136.5,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1335,1335,030390,030390,     0.3,   385.2,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1336,1409,022290,022490,     0.3,   611.5,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1352,1409,022290,022490,     0.5,   432.0,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1415,1510,022290,022690,    -0.1,  1190.7,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1425,1630,022290,022690,    -0.4,   204.4,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1440,1423,022290,022490,    -1.6,   116.8,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  1,1452,1345,022290,022490,    -2.4,    90.1,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,0933,0936,013090,020290,     0.2,   325.5,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,1000,1334,013190,020290,    -0.5,   178.9,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,1100,1613,012590,012790,    -0.1,   577.9,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,1420,2300,012590,012890,     1.9,    28.9,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,1505,1515,012590,012790,     0.0,  3747.0,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  2,1600,1613,012590,012790,     0.1,   794.0,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  4,1030,1038,021390,021590,     1.3,   114.6,    71.210546,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  6,1124,1230,020290,020290,     0.6,   152.2,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  6,1600,1610,020290,021090,     0.7,   121.4,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  6,1615,1630,020290,021090,     0.6,   134.3,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  6,1627,1630,020290,021090,     0.6,   141.6,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,N, , ., 1,  6,1630,1700,020290,021090,     0.8,    98.0,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,Y, , ., 1,  1,0945,0800,022490,022690,    -2.0,    81.0,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,Y, , ., 1,  1,1000,1800,022290,022490,    -0.6,   279.1,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,Y, , ., 1,  1,1809,1900,022290,022490,     0.4,   460.3,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,Y, , ., 1,  1,1823,1830,022290,022490,    -1.6,   123.6,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,1,3,Y, , ., 1,  6,1554,1718,020290,021090,     0.6,   138.9,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,1,9,1,N, , ., 1,  2,1500,1515,012590,012790,     0.4,   199.8,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,2,1,1,N, , ., 1,  2,0923,0939,013090,020290,     1.0,    73.8,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,2,1,1,N, , ., 1,  2,0943,1005,013190,020290,     0.8,    89.5,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,2,1,3,N, , ., 1,  1,0850,0830,022490,022690,     0.1,  1467.0,    37.307040,0,0,  5,COCONINO            
RN,AZ, 4,86045, 1,2,1,3,N, , ., 1,  6,1650,1700,020290,021090,     0.2,   396.5,    41.345794,0,0,  5,COCONINO            
RN,AZ, 4,86047, 1,1,1,2,N, , ., 1,  5,1437,1315,031290,031490,     1.3,    60.4,    41.243570,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,1,1,3,N, , ., 1,  4,1415,1645,021390,021590,    -0.2,   295.1,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,1,1,3,N, , ., 1,  4,1505,1630,021390,021590,     0.3,   270.0,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,1,1,3,N, , ., 1,  4,1735,1735,021390,021590,     0.0,  1773.4,    47.956769,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,1,1,3,N, , ., 1,  5,1410,1305,031290,031490,    -0.1,  1017.0,    41.243570,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,1,1,3,N, , ., 1,  5,1415,1300,031290,031490,     3.8,    25.9,    41.243570,0,0, 17,NAVAJO              
RN,AZ, 4,86047, 1,2,1,3,N, , ., 1,  5,1307,1412,031490,031690,     0.6,    99.4,    41.243570,0,0, 17,NAVAJO              
RN,AZ, 4,86053, 1,1,1,0, , , ., 1,  4,1325,1325,012590,012790,     0.0,  1477.8,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,0,N, , ., 1,  4,1430,1430,012590,012790,     3.4,    28.3,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1, , , ., 1,  4,1300,1300,012590,012790,    -0.1,   623.2,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1140,1135,012490,012790,     0.6,   119.1,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1208,1210,012590,012790,     2.4,    32.2,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1240,1240,012590,012790,     0.4,   163.6,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1350,1350,012590,012790,     0.6,   147.6,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1630,1630,012590,012790,    -0.3,   265.2,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1640,1640,012590,012790,    -0.1,  1177.6,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,1,N, , ., 1,  4,1700,1700,012590,012790,     0.1,   611.3,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,2, , , ., 1,  4,1335,1335,012590,012790,     0.3,   302.6,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,2,N, , ., 1,  4,1305,1305,012590,012790,    -0.1,   530.3,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,3, , , ., 1,  4,1405,1405,012590,012790,     1.2,    81.2,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,3,N, , ., 1,  1,1715,1715,030390,030390,     1.1,    76.9,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86053, 1,1,1,3,N, , ., 1,  4,1310,1310,012990,013190,    -0.4,   226.8,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,1,1,3,N, , ., 1,  4,1415,1600,012590,012790,     0.3,   270.6,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,2,1,1,N, , ., 1,  4,1530,1030,012590,013090,     0.1,   496.2,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86053, 1,2,1,1,Y, , ., 1,  4,1030,1409,012790,012990,     0.6,   118.9,    44.068382,0,0,  5,COCONINO            
RN,AZ, 4,86054, 1,1,1,0,N, , ., 1,  2,1545,1550,012590,012790,     0.3,   285.2,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86054, 1,1,1,2,N, , ., 1,  2,1525,1540,012590,012790,     0.6,   153.5,    43.030066,0,0,  5,COCONINO            
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1100,1100,030390,030390,     1.4,    39.2,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1110,1115,030390,030390,     1.3,    80.7,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1145,1150,030390,030390,     1.1,    80.9,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1200,1200,030390,030390,     0.9,    69.5,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1215,1220,030390,030390,     0.3,   324.0,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1230,1230,030390,030390,     1.1,    82.6,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1315,1315,030390,030390,     3.2,    29.5,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1345,1345,030390,030390,     1.8,    51.8,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1530,1535,022890,030390,     1.5,    57.0,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1645,1645,030390,030390,     1.4,    40.4,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1700,1700,030390,030390,     0.8,   139.4,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1725,1725,030390,030390,     0.7,   134.5,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1735,1735,030390,030390,     0.7,   135.6,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1745,1745,030390,030390,     0.1,   888.6,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86054, 1,1,1,3,N, , ., 1,  1,1830,1830,030390,030390,     0.2,   322.9,    36.728826,0,0, 17,NAVAJO              
RN,AZ, 4,86445, 1,1,1,2,N, , ., 1,  5,0945,1025,022490,022690,     0.7,   207.2,    43.519077,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,1,1,3,N, , ., 1,  5,1345,1520,021290,021490,     0.3,   310.7,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,0,N, , ., 1,  5,1327,1540,021290,021490,     0.8,    91.2,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1110,1450,021290,021490,     1.6,    51.6,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1125,1445,021290,021490,     0.5,   137.5,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1148,1450,021290,021490,     0.6,   147.3,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1225,1540,021290,021490,     1.4,    60.1,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1245,1440,021290,021490,     0.1,  1257.0,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1250,1508,021290,021490,     0.0,  1804.2,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,1,N, , ., 1,  5,1309,1430,021290,021490,     4.1,    22.5,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,3,N, , ., 1,  5,1220,1400,021290,021490,     0.6,   155.9,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,3,N, , ., 1,  5,1335,1335,021290,021490,     2.0,    38.0,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,3,N, , ., 1,  6,1100,1115,021490,022190,     0.7,    39.4,    74.198064,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,1,3,N, , ., 1,  6,1350,1350,021490,021690,     1.6,    74.1,    74.198064,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,9,1,N, , ., 1,  5,1154,1505,021290,021490,     0.1,   534.5,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,9,1,N, , ., 1,  5,1205,1500,021290,021490,     1.6,    52.3,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86502, 1,2,9,1,N, , ., 1,  5,1352,1530,021290,021490,     0.3,   287.5,    42.936571,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,0,N, , ., 1,  5,1206,1530,021390,021590,     1.3,    43.0,    42.068441,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,0,N, , ., 1,  5,1440,1449,021290,021490,    -0.2,   397.1,    42.068441,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,0,N, , ., 1,  5,1555,1555,021390,021590,     0.4,   151.4,    42.068441,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,1,N, , ., 1,  4,1659,1747,020290,020290,     1.4,    52.2,    41.726633,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  3,1045,1030,020290,020290,     1.4,    47.9,    41.902132,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,0929,1019,021290,021490,     0.1,   581.6,    43.519077,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1000,1030,021290,021490,     0.2,   361.0,    43.519077,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1135,1430,021290,021490,     0.4,   205.6,    42.068441,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1204,1320,020290,021190,     1.1,    79.5,    43.519077,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1243,1324,020290,021190,     0.7,   131.2,    43.519077,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1325,1353,020290,021090,     7.5,    17.0,   105.171104,0,0, 17,NAVAJO              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1352,1402,020290,021090,     6.4,    18.6,   105.171104,0,0, 17,NAVAJO              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  5,1355,1444,021290,021490,     0.3,   206.3,    42.068441,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,2,N, , ., 1,  6,1800,1200,021290,021590,    -1.3,   157.0,     3.038147,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1515,1535,020290,020290,     5.8,    14.0,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1530,1540,020290,020290,     3.0,    24.9,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1545,1545,020290,020290,     3.2,    25.1,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1600,1547,020290,020290,     2.0,    36.4,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1615,1550,020290,020290,     5.0,    16.5,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  2,1635,1555,020290,020290,     2.1,    32.9,    42.016262,0,0,  1,APACHE              
RN,AZ, 4,86503, 1,1,1,3,N, , ., 1,  3,1130,1110,020290,020290,     1.0,    48.8,    41.902132,0,0,  1,APACHE              
