Country,ISO3c,Year,Project,Item,ItemCnt,Sample,Response,RespN
Russia,RUS,1998,cdcee,Church_cdcee,Church_cdcee_Russia,1500,0.2619667,393
Russia,RUS,1998,cdcee,Elec_cdcee,Elec_cdcee_Russia,1500,0.6075208,911
Russia,RUS,1998,ndb,Army_ndb,Army_ndb_Russia,1904,0.830882353,1582
Russia,RUS,1999,evs,Army_evs,Army_evs_Russia,2500,0.67484,1687
Russia,RUS,1999,evs,Church_evs,Church_evs_Russia,2500,0.47812,1195
Russia,RUS,1999,evs,EvDemoc_evs,EvDemoc_evs_Russia,2500,0.47456,1186
Russia,RUS,1999,evs,Strong_evs,Strong_evs_Russia,2500,0.42312,1058
Russia,RUS,2000,ndb,Army_ndb,Army_ndb_Russia,3507,0.861420017,3021
Russia,RUS,2001,ndb,Army_ndb,Army_ndb_Russia,2000,0.8535,1707
Russia,RUS,2002,pew,ImpDemoc_pew,ImpDemoc_pew_Russia,1002,0.37,371
Russia,RUS,2002,pew,Strong_pew_1,Strong_pew_1_Russia,1002,0.21,210
Russia,RUS,2003,ndb,Army_ndb,Army_ndb_Russia,1601,0.857589007,1373
Russia,RUS,2004,cses,Church_cses,Church_cses_Russia,1496,0.603,902
Russia,RUS,2004,ndb,Army_ndb,Army_ndb_Russia,1496,0.872479564,1305
Russia,RUS,2004,ndb,Strong_ndb,Strong_ndb_Russia,1496,0.642649903,961
Russia,RUS,2004,ndb,ThreeState_ndb,ThreeState_ndb_Russia,1496,0.264023211,395
Russia,RUS,2005,pew,Strong_pew_1,Strong_pew_1_Russia,1002,0.28,281
Russia,RUS,2006,pew,Strong_pew_1,Strong_pew_1_Russia,1000,0.29,290
Russia,RUS,2006,wvs,Army_wvs,Army_wvs_Russia,1000,0.71,710
Russia,RUS,2006,wvs,EvDemoc_wvs,EvDemoc_wvs_Russia,1000,0.657657658,658
Russia,RUS,2006,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Russia,1000,0.699398798,699
Russia,RUS,2006,wvs,Strong_wvs,Strong_wvs_Russia,1000,0.357357357,357
Russia,RUS,2007,ndb,Army_ndb,Army_ndb_Russia,1002,0.816313823,818
Russia,RUS,2007,pew,ImpDemoc_pew,ImpDemoc_pew_Russia,1002,0.41,411
Russia,RUS,2007,pew,Strong_pew_1,Strong_pew_1_Russia,1002,0.27,271
Russia,RUS,2008,evs,Army_evs,Army_evs_Russia,1504,0.7125,1072
Russia,RUS,2008,evs,Church_evs,Church_evs_Russia,1504,0.632978723,952
Russia,RUS,2008,evs,EvDemoc_evs,EvDemoc_evs_Russia,1504,0.624335106,939
Russia,RUS,2008,evs,Strong_evs,Strong_evs_Russia,1504,0.355319149,534
Russia,RUS,2008,pew,Strong_pew_1,Strong_pew_1_Russia,1504,0.33,496
Russia,RUS,2009,pew,ImpDemoc_pew,ImpDemoc_pew_Russia,1000,0.41,410
Russia,RUS,2009,pew,Strong_pew_1,Strong_pew_1_Russia,1000,0.29,290
Russia,RUS,2011,pew,Strong_pew_1,Strong_pew_1_Russia,1000,0.32,320
Russia,RUS,2011,wvs,Army_wvs,Army_wvs_Russia,1000,0.747,747
Russia,RUS,2011,wvs,EvDemoc_wvs,EvDemoc_wvs_Russia,1000,0.673673674,674
Russia,RUS,2011,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Russia,1000,0.707292707,707
Russia,RUS,2011,wvs,Strong_wvs,Strong_wvs_Russia,1000,0.215,215
Russia,RUS,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Russia,2337,0.547,1278
Russia,RUS,2012,pew,ImpDemoc_pew,ImpDemoc_pew_Russia,2337,0.52,1215
Russia,RUS,2012,pew,Strong_pew_1,Strong_pew_1_Russia,2337,0.32,748
Russia,RUS,2017,evs,Army_evs,Army_evs_Russia,1825,0.718212268,1311
Russia,RUS,2017,evs,Church_evs,Church_evs_Russia,1825,0.705748583,1288
Russia,RUS,2017,evs,EvDemoc_evs,EvDemoc_evs_Russia,1825,0.705748583,1288
Russia,RUS,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Russia,1825,0.680313396,1242
Russia,RUS,2017,evs,Strong_evs,Strong_evs_Russia,1825,0.605882589,1106
Russia,RUS,2017,pew,Army_pew,Army_pew_Russia,1002,0.65,651
Russia,RUS,2017,pew,EvDemoc_pew,EvDemoc_pew_Russia,1002,0.68,681
Russia,RUS,2017,pew,Strong_pew_2,Strong_pew_2_Russia,1002,0.43,431
Russia,RUS,2017,wvs,Army_wvs,Army_wvs_Russia,1810,0.69185733,1252
Russia,RUS,2017,wvs,EvDemoc_wvs,EvDemoc_wvs_Russia,1810,0.669266554,1211
Russia,RUS,2017,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Russia,1810,0.750733033,1359
Russia,RUS,2017,wvs,Relig_wvs,Relig_wvs_Russia,1810,0.629936166,1140
Russia,RUS,2017,wvs,Strong_wvs,Strong_wvs_Russia,1810,0.371424271,672
Rwanda,RWA,2007,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Rwanda,1507,0.956,1441
Rwanda,RWA,2012,wvs,Army_wvs,Army_wvs_Rwanda,1527,0.532532533,813
Rwanda,RWA,2012,wvs,EvDemoc_wvs,EvDemoc_wvs_Rwanda,1527,0.824,1258
Rwanda,RWA,2012,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Rwanda,1527,0.87987988,1344
Rwanda,RWA,2012,wvs,Strong_wvs,Strong_wvs_Rwanda,1527,0.710710711,1085
Sao Tome and Principe,STP,2015,afb,Army_afrob,Army_afrob_Sao Tome and Principe,1196,0.79264214,948
Sao Tome and Principe,STP,2015,afb,Party_afrob,Party_afrob_Sao Tome and Principe,1196,0.761705686,911
Sao Tome and Principe,STP,2015,afb,Strong_afrob,Strong_afrob_Sao Tome and Principe,1196,0.676421405,809
Sao Tome and Principe,STP,2015,afb,ThreeState_afrob,ThreeState_afrob_Sao Tome and Principe,1196,0.505016722,604
Sao Tome and Principe,STP,2018,afb,Army_afrob,Army_afrob_Sao Tome and Principe,1200,0.832104337,999
Sao Tome and Principe,STP,2018,afb,Party_afrob,Party_afrob_Sao Tome and Principe,1200,0.740100356,888
Sao Tome and Principe,STP,2018,afb,Strong_afrob,Strong_afrob_Sao Tome and Principe,1200,0.856756373,1028
Sao Tome and Principe,STP,2018,afb,ThreeState_afrob,ThreeState_afrob_Sao Tome and Principe,1200,0.610404019,732
Saudi Arabia,SAU,2003,wvs,Church_wvs,Church_wvs_Saudi Arabia,1502,0.615,924
Saudi Arabia,SAU,2011,arb,Church_arb,Church_arb_Saudi Arabia,1404,0.538461538,756
Saudi Arabia,SAU,2011,arb,DemocSuit_arb,DemocSuit_arb_Saudi Arabia,1404,0.492165242,691
Saudi Arabia,SAU,2011,arb,EvDemoc_arb,EvDemoc_arb_Saudi Arabia,1404,0.735754986,1033
Saudi Arabia,SAU,2011,arb,Strong_arb_1,Strong_arb_1_Saudi Arabia,1404,0.497863248,699
Senegal,SEN,2002,afb,Army_afrob,Army_afrob_Senegal,1147,0.753,864
Senegal,SEN,2002,afb,Party_afrob,Party_afrob_Senegal,1147,0.758,869
Senegal,SEN,2002,afb,Strong_afrob,Strong_afrob_Senegal,1147,0.766,879
Senegal,SEN,2002,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1147,0.748,858
Senegal,SEN,2005,afb,Army_afrob,Army_afrob_Senegal,1200,0.806,967
Senegal,SEN,2005,afb,Party_afrob,Party_afrob_Senegal,1200,0.763763764,917
Senegal,SEN,2005,afb,Strong_afrob,Strong_afrob_Senegal,1200,0.857142857,1029
Senegal,SEN,2005,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1200,0.754,905
Senegal,SEN,2008,afb,Army_afrob,Army_afrob_Senegal,1200,0.692692693,831
Senegal,SEN,2008,afb,Party_afrob,Party_afrob_Senegal,1200,0.900199601,1080
Senegal,SEN,2008,afb,Strong_afrob,Strong_afrob_Senegal,1200,0.865,1038
Senegal,SEN,2008,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1200,0.696696697,836
Senegal,SEN,2013,afb,Army_afrob,Army_afrob_Senegal,1200,0.812,974
Senegal,SEN,2013,afb,Party_afrob,Party_afrob_Senegal,1200,0.881,1057
Senegal,SEN,2013,afb,Strong_afrob,Strong_afrob_Senegal,1200,0.888,1066
Senegal,SEN,2013,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1200,0.874125874,1049
Senegal,SEN,2013,pew,ImpDemoc_pew,ImpDemoc_pew_Senegal,800,0.78,624
Senegal,SEN,2013,pew,Strong_pew_1,Strong_pew_1_Senegal,800,0.73,584
Senegal,SEN,2013,pew,ThreeState_pew,ThreeState_pew_Senegal,800,0.83,664
Senegal,SEN,2014,afb,Army_afrob,Army_afrob_Senegal,1200,0.843333333,1012
Senegal,SEN,2014,afb,Party_afrob,Party_afrob_Senegal,1200,0.890833333,1069
Senegal,SEN,2014,afb,Strong_afrob,Strong_afrob_Senegal,1200,0.925,1110
Senegal,SEN,2014,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1200,0.85,1020
Senegal,SEN,2017,afb,Army_afrob,Army_afrob_Senegal,1200,0.813610339,976
Senegal,SEN,2017,afb,Party_afrob,Party_afrob_Senegal,1200,0.885338755,1062
Senegal,SEN,2017,afb,Strong_afrob,Strong_afrob_Senegal,1200,0.835679942,1003
Senegal,SEN,2017,afb,ThreeState_afrob,ThreeState_afrob_Senegal,1200,0.823218317,988
Senegal,SEN,2017,pew,Army_pew,Army_pew_Senegal,1083,0.59,639
Senegal,SEN,2017,pew,EvDemoc_pew,EvDemoc_pew_Senegal,1083,0.77,834
Senegal,SEN,2017,pew,Strong_pew_2,Strong_pew_2_Senegal,1083,0.82,888
Serbia,SRB,1996,wvs,Army_wvs,Army_wvs_Serbia,1280,0.774,991
Serbia,SRB,1996,wvs,Church_wvs,Church_wvs_Serbia,1280,0.77,986
Serbia,SRB,1996,wvs,EvDemoc_wvs,EvDemoc_wvs_Serbia,1280,0.772,988
Serbia,SRB,1996,wvs,Strong_wvs,Strong_wvs_Serbia,1280,0.614,786
Serbia,SRB,1998,ndb,Army_ndb,Army_ndb_Serbia,1000,0.905,905
Serbia,SRB,1998,ndb,Strong_ndb,Strong_ndb_Serbia,1000,0.652,652
Serbia,SRB,2000,ndb,Army_ndb,Army_ndb_Serbia,1000,0.897,897
Serbia,SRB,2000,ndb,Strong_ndb,Strong_ndb_Serbia,1000,0.764,764
Serbia,SRB,2001,wvs,Army_wvs,Army_wvs_Serbia,1200,0.801801802,962
Serbia,SRB,2001,wvs,Church_wvs,Church_wvs_Serbia,1200,0.746,895
Serbia,SRB,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_Serbia,1200,0.82982983,996
Serbia,SRB,2001,wvs,Strong_wvs,Strong_wvs_Serbia,1200,0.734734735,882
Serbia,SRB,2002,ndb,Army_ndb,Army_ndb_Serbia,1000,0.847,847
Serbia,SRB,2005,wvs,Army_wvs,Army_wvs_Serbia,1220,0.675,824
Serbia,SRB,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_Serbia,1220,0.884115884,1079
Serbia,SRB,2005,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Serbia,1220,0.804,981
Serbia,SRB,2005,wvs,Strong_wvs,Strong_wvs_Serbia,1220,0.565,689
Serbia,SRB,2008,evs,Army_evs,Army_evs_Serbia,1512,0.625529101,946
Serbia,SRB,2008,evs,Church_evs,Church_evs_Serbia,1512,0.737103175,1115
Serbia,SRB,2008,evs,EvDemoc_evs,EvDemoc_evs_Serbia,1512,0.767724868,1161
Serbia,SRB,2008,evs,Strong_evs,Strong_evs_Serbia,1512,0.278769841,421
Serbia,SRB,2017,wvs,Army_wvs,Army_wvs_Serbia,1046,0.502868069,526
Serbia,SRB,2017,wvs,EvDemoc_wvs,EvDemoc_wvs_Serbia,1046,0.650095602,680
Serbia,SRB,2017,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Serbia,1046,0.750478011,785
Serbia,SRB,2017,wvs,Relig_wvs,Relig_wvs_Serbia,1046,0.625239006,654
Serbia,SRB,2017,wvs,Strong_wvs,Strong_wvs_Serbia,1046,0.429254302,449
Serbia,SRB,2018,evs,Army_evs,Army_evs_Serbia,1499,0.378940286,568
Serbia,SRB,2018,evs,Church_evs,Church_evs_Serbia,1499,0.815344873,1222
Serbia,SRB,2018,evs,EvDemoc_evs,EvDemoc_evs_Serbia,1499,0.815344873,1222
Serbia,SRB,2018,evs,ImpDemoc_evs,ImpDemoc_evs_Serbia,1499,0.707739497,1061
Serbia,SRB,2018,evs,Strong_evs,Strong_evs_Serbia,1499,0.292513397,438
Sierra Leone,SLE,2012,afb,Army_afrob,Army_afrob_Sierra Leone,1190,0.825825826,983
Sierra Leone,SLE,2012,afb,Party_afrob,Party_afrob_Sierra Leone,1190,0.842,1002
Sierra Leone,SLE,2012,afb,Strong_afrob,Strong_afrob_Sierra Leone,1190,0.858,1021
Sierra Leone,SLE,2012,afb,ThreeState_afrob,ThreeState_afrob_Sierra Leone,1190,0.755755756,899
Sierra Leone,SLE,2015,afb,Army_afrob,Army_afrob_Sierra Leone,1191,0.818639798,975
Sierra Leone,SLE,2015,afb,Party_afrob,Party_afrob_Sierra Leone,1191,0.926952141,1104
Sierra Leone,SLE,2015,afb,Strong_afrob,Strong_afrob_Sierra Leone,1191,0.88077246,1049
Sierra Leone,SLE,2015,afb,ThreeState_afrob,ThreeState_afrob_Sierra Leone,1191,0.587741394,700
Sierra Leone,SLE,2018,afb,Army_afrob,Army_afrob_Sierra Leone,1200,0.706898189,848
Sierra Leone,SLE,2018,afb,Party_afrob,Party_afrob_Sierra Leone,1200,0.845532963,1015
Sierra Leone,SLE,2018,afb,Strong_afrob,Strong_afrob_Sierra Leone,1200,0.856826642,1028
Sierra Leone,SLE,2018,afb,ThreeState_afrob,ThreeState_afrob_Sierra Leone,1200,0.840760715,1009
Singapore,SGP,2002,wvs,Army_wvs,Army_wvs_Singapore,1512,0.856,1294
Singapore,SGP,2002,wvs,Church_wvs,Church_wvs_Singapore,1512,0.913,1380
Singapore,SGP,2002,wvs,Strong_wvs,Strong_wvs_Singapore,1512,0.718,1086
Singapore,SGP,2004,asb,Army_asb,Army_asb_Singapore,800,0.56875,455
Singapore,SGP,2004,asb,EvDemoc_asb,EvDemoc_asb_Singapore,800,0.78875,631
Singapore,SGP,2004,asb,Strong_asb,Strong_asb_Singapore,800,0.5425,434
Singapore,SGP,2006,asb,Army_asb,Army_asb_Singapore,1012,0.675337187,683
Singapore,SGP,2006,asb,EvDemoc_asb,EvDemoc_asb_Singapore,1012,0.850674374,861
Singapore,SGP,2006,asb,Strong_asb,Strong_asb_Singapore,1012,0.730250482,739
Singapore,SGP,2006,asnb,Army_asnb,Army_asnb_Singapore,1012,0.927865613,939
Singapore,SGP,2006,asnb,DemocExtent_asnb,DemocExtent_asnb_Singapore,1012,0.908102767,919
Singapore,SGP,2006,asnb,DemocSuit_asnb,DemocSuit_asnb_Singapore,1012,0.8681,879
Singapore,SGP,2006,asnb,Party_asnb,Party_asnb_Singapore,1012,0.884387352,895
Singapore,SGP,2006,asnb,Strong_asnb,Strong_asnb_Singapore,1012,0.865612648,876
Singapore,SGP,2006,asnb,ThreeState_asnb,ThreeState_asnb_Singapore,1012,0.587944664,595
Singapore,SGP,2010,asnb,Army_asnb,Army_asnb_Singapore,1000,0.864,864
Singapore,SGP,2010,asnb,Church_asnb,Church_asnb_Singapore,1000,0.791,791
Singapore,SGP,2010,asnb,DemocSuit_asnb,DemocSuit_asnb_Singapore,1000,0.907,907
Singapore,SGP,2010,asnb,Party_asnb,Party_asnb_Singapore,1000,0.793,793
Singapore,SGP,2010,asnb,Strong_asnb,Strong_asnb_Singapore,1000,0.868,868
Singapore,SGP,2010,asnb,ThreeState_asnb,ThreeState_asnb_Singapore,1000,0.474,474
Singapore,SGP,2012,wvs,Army_wvs,Army_wvs_Singapore,1972,0.742,1463
Singapore,SGP,2012,wvs,EvDemoc_wvs,EvDemoc_wvs_Singapore,1972,0.905,1785
Singapore,SGP,2012,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Singapore,1972,0.886886887,1749
Singapore,SGP,2012,wvs,Strong_wvs,Strong_wvs_Singapore,1972,0.494,974
Singapore,SGP,2014,asnb,Army_asnb,Army_asnb_Singapore,1039,0.7725819,803
Singapore,SGP,2014,asnb,Church_asnb,Church_asnb_Singapore,1039,0.7748593,805
Singapore,SGP,2014,asnb,DemocSuit_asnb,DemocSuit_asnb_Singapore,1039,0.8002543,831
Singapore,SGP,2014,asnb,Party_asnb,Party_asnb_Singapore,1039,0.7105124,738
Singapore,SGP,2014,asnb,Strong_asnb,Strong_asnb_Singapore,1039,0.7143052,742
Singapore,SGP,2014,asnb,ThreeState_asnb,ThreeState_asnb_Singapore,1039,0.4221619,439
Singapore,SGP,2020,wvs,Army_wvs,Army_wvs_Singapore,2012,0.845349769,1701
Singapore,SGP,2020,wvs,EvDemoc_wvs,EvDemoc_wvs_Singapore,2012,0.858915456,1728
Singapore,SGP,2020,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Singapore,2012,0.865435316,1741
Singapore,SGP,2020,wvs,Strong_wvs,Strong_wvs_Singapore,2012,0.615587842,1239
Slovakia,SVK,1990,cdcee,Elec_cdcee,Elec_cdcee_Slovakia,324,0.617284,200
Slovakia,SVK,1990,cdcee,Strong_cdcee,Strong_cdcee_Slovakia,324,0.367284,119
Slovakia,SVK,1992,ndb,Strong_ndb,Strong_ndb_Slovakia,562,0.763345196,429
Slovakia,SVK,1992,ndb,ThreeState_ndb,ThreeState_ndb_Slovakia,562,0.646748682,363
Slovakia,SVK,1993,ndb,Army_ndb,Army_ndb_Slovakia,531,0.951035782,505
Slovakia,SVK,1993,ndb,Strong_ndb,Strong_ndb_Slovakia,531,0.753295669,400
Slovakia,SVK,1993,ndb,ThreeState_ndb,ThreeState_ndb_Slovakia,531,0.68173258,362
Slovakia,SVK,1995,ndb,Army_ndb,Army_ndb_Slovakia,1010,0.991089109,1001
Slovakia,SVK,1995,ndb,Strong_ndb,Strong_ndb_Slovakia,1010,0.825742574,834
Slovakia,SVK,1998,ndb,Army_ndb,Army_ndb_Slovakia,923,0.943661972,871
Slovakia,SVK,1998,ndb,Strong_ndb,Strong_ndb_Slovakia,923,0.77248104,713
Slovakia,SVK,1998,wvs,Army_wvs,Army_wvs_Slovakia,923,0.904904905,835
Slovakia,SVK,1998,wvs,Church_wvs,Church_wvs_Slovakia,923,0.826826827,763
Slovakia,SVK,1998,wvs,EvDemoc_wvs,EvDemoc_wvs_Slovakia,923,0.878878879,811
Slovakia,SVK,1998,wvs,Strong_wvs,Strong_wvs_Slovakia,923,0.754754755,697
Slovakia,SVK,1999,evs,Army_evs,Army_evs_Slovakia,1331,0.853568745,1136
Slovakia,SVK,1999,evs,Church_evs,Church_evs_Slovakia,1331,0.76596544,1020
Slovakia,SVK,1999,evs,EvDemoc_evs,EvDemoc_evs_Slovakia,1331,0.748384673,996
Slovakia,SVK,1999,evs,Strong_evs,Strong_evs_Slovakia,1331,0.730728775,973
Slovakia,SVK,2001,cdcee,Church_cdcee,Church_cdcee_Slovakia,1033,0.500484,517
Slovakia,SVK,2001,cdcee,Elec_cdcee,Elec_cdcee_Slovakia,1033,0.6940949,717
Slovakia,SVK,2001,ndb,Army_ndb,Army_ndb_Slovakia,1002,0.925149701,927
Slovakia,SVK,2001,ndb,Strong_ndb,Strong_ndb_Slovakia,1002,0.670658683,672
Slovakia,SVK,2002,pew,ImpDemoc_pew,ImpDemoc_pew_Slovakia,500,0.73,365
Slovakia,SVK,2002,pew,Strong_pew_1,Strong_pew_1_Slovakia,500,0.86,430
Slovakia,SVK,2004,ndb,Army_ndb,Army_ndb_Slovakia,1036,0.926640927,960
Slovakia,SVK,2004,ndb,Strong_ndb,Strong_ndb_Slovakia,1036,0.715250965,741
Slovakia,SVK,2004,ndb,ThreeState_ndb,ThreeState_ndb_Slovakia,1036,0.473938224,491
Slovakia,SVK,2007,pew,ImpDemoc_pew,ImpDemoc_pew_Slovakia,450,0.63,284
Slovakia,SVK,2007,pew,Strong_pew_1,Strong_pew_1_Slovakia,450,0.88,396
Slovakia,SVK,2008,evs,Army_evs,Army_evs_Slovakia,1509,0.868455931,1310
Slovakia,SVK,2008,evs,Church_evs,Church_evs_Slovakia,1509,0.797150431,1203
Slovakia,SVK,2008,evs,EvDemoc_evs,EvDemoc_evs_Slovakia,1509,0.760039761,1147
Slovakia,SVK,2008,evs,Strong_evs,Strong_evs_Slovakia,1509,0.762160371,1150
Slovakia,SVK,2009,pew,ImpDemoc_pew,ImpDemoc_pew_Slovakia,1001,0.43,430
Slovakia,SVK,2009,pew,Strong_pew_1,Strong_pew_1_Slovakia,1001,0.81,811
Slovakia,SVK,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Slovakia,1823,0.788,1437
Slovakia,SVK,2017,evs,Army_evs,Army_evs_Slovakia,1432,0.777505271,1113
Slovakia,SVK,2017,evs,Church_evs,Church_evs_Slovakia,1432,0.804116734,1151
Slovakia,SVK,2017,evs,EvDemoc_evs,EvDemoc_evs_Slovakia,1432,0.804116734,1151
Slovakia,SVK,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Slovakia,1432,0.821488965,1176
Slovakia,SVK,2017,evs,Strong_evs,Strong_evs_Slovakia,1432,0.653202037,935
Slovenia,SVN,1991,cdcee,Elec_cdcee,Elec_cdcee_Slovenia,686,0.8104956,556
Slovenia,SVN,1991,cdcee,Strong_cdcee,Strong_cdcee_Slovenia,686,0.4912536,337
Slovenia,SVN,1992,ndb,Strong_ndb,Strong_ndb_Slovenia,869,0.287686997,250
Slovenia,SVN,1993,ndb,Army_ndb,Army_ndb_Slovenia,984,0.854674797,841
Slovenia,SVN,1993,ndb,Strong_ndb,Strong_ndb_Slovenia,984,0.549796748,541
Slovenia,SVN,1995,ndb,Army_ndb,Army_ndb_Slovenia,997,0.88665998,884
Slovenia,SVN,1995,ndb,Strong_ndb,Strong_ndb_Slovenia,997,0.641925777,640
Slovenia,SVN,1995,wvs,Army_wvs,Army_wvs_Slovenia,997,0.892107892,889
Slovenia,SVN,1995,wvs,Church_wvs,Church_wvs_Slovenia,997,0.788788789,786
Slovenia,SVN,1995,wvs,EvDemoc_wvs,EvDemoc_wvs_Slovenia,997,0.804,802
Slovenia,SVN,1995,wvs,Strong_wvs,Strong_wvs_Slovenia,997,0.712,710
Slovenia,SVN,1998,ndb,Army_ndb,Army_ndb_Slovenia,974,0.970225873,945
Slovenia,SVN,1998,ndb,Strong_ndb,Strong_ndb_Slovenia,974,0.845995893,824
Slovenia,SVN,1999,cdcee,Church_cdcee,Church_cdcee_Slovenia,1001,0.4905095,491
Slovenia,SVN,1999,cdcee,Elec_cdcee,Elec_cdcee_Slovenia,1001,0.7482517,749
Slovenia,SVN,1999,evs,Army_evs,Army_evs_Slovenia,1006,0.918489066,924
Slovenia,SVN,1999,evs,Church_evs,Church_evs_Slovenia,1006,0.843936382,849
Slovenia,SVN,1999,evs,EvDemoc_evs,EvDemoc_evs_Slovenia,1006,0.828031809,833
Slovenia,SVN,1999,evs,Strong_evs,Strong_evs_Slovenia,1006,0.729622266,734
Slovenia,SVN,2001,ndb,Army_ndb,Army_ndb_Slovenia,1098,0.899635036,988
Slovenia,SVN,2001,ndb,Strong_ndb,Strong_ndb_Slovenia,1098,0.68852459,756
Slovenia,SVN,2004,cses,Church_cses,Church_cses_Slovenia,1002,0.735,736
Slovenia,SVN,2004,ndb,Army_ndb,Army_ndb_Slovenia,1002,0.948,950
Slovenia,SVN,2004,ndb,Strong_ndb,Strong_ndb_Slovenia,1002,0.805,807
Slovenia,SVN,2004,ndb,ThreeState_ndb,ThreeState_ndb_Slovenia,1002,0.594,595
Slovenia,SVN,2005,wvs,Army_wvs,Army_wvs_Slovenia,1037,0.88011988,913
Slovenia,SVN,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_Slovenia,1037,0.777222777,806
Slovenia,SVN,2005,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Slovenia,1037,0.774225774,803
Slovenia,SVN,2005,wvs,Strong_wvs,Strong_wvs_Slovenia,1037,0.737737738,765
Slovenia,SVN,2008,evs,Army_evs,Army_evs_Slovenia,1366,0.933821376,1276
Slovenia,SVN,2008,evs,Church_evs,Church_evs_Slovenia,1366,0.853147877,1165
Slovenia,SVN,2008,evs,EvDemoc_evs,EvDemoc_evs_Slovenia,1366,0.828111274,1131
Slovenia,SVN,2008,evs,Strong_evs,Strong_evs_Slovenia,1366,0.708784773,968
Slovenia,SVN,2011,wvs,Army_wvs,Army_wvs_Slovenia,1069,0.879120879,940
Slovenia,SVN,2011,wvs,EvDemoc_wvs,EvDemoc_wvs_Slovenia,1069,0.741,792
Slovenia,SVN,2011,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Slovenia,1069,0.824,881
Slovenia,SVN,2011,wvs,Strong_wvs,Strong_wvs_Slovenia,1069,0.668668669,715
Slovenia,SVN,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Slovenia,1223,0.786,961
Slovenia,SVN,2017,evs,Army_evs,Army_evs_Slovenia,1075,0.927076181,997
Slovenia,SVN,2017,evs,Church_evs,Church_evs_Slovenia,1075,0.874331868,940
Slovenia,SVN,2017,evs,EvDemoc_evs,EvDemoc_evs_Slovenia,1075,0.874331868,940
Slovenia,SVN,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Slovenia,1075,0.819768165,881
Slovenia,SVN,2017,evs,Strong_evs,Strong_evs_Slovenia,1075,0.677296989,728
South Africa,ZAF,1996,wvs,Army_wvs,Army_wvs_South Africa,2935,0.651,1911
South Africa,ZAF,1996,wvs,Church_wvs,Church_wvs_South Africa,2935,0.728,2137
South Africa,ZAF,1996,wvs,EvDemoc_wvs,EvDemoc_wvs_South Africa,2935,0.777222777,2281
South Africa,ZAF,1996,wvs,Strong_wvs,Strong_wvs_South Africa,2935,0.571,1676
South Africa,ZAF,2000,afb,Army_afrob,Army_afrob_South Africa,2200,0.753246753,1657
South Africa,ZAF,2000,afb,Party_afrob,Party_afrob_South Africa,2200,0.562,1236
South Africa,ZAF,2000,afb,Strong_afrob,Strong_afrob_South Africa,2200,0.665334665,1464
South Africa,ZAF,2000,afb,ThreeState_afrob,ThreeState_afrob_South Africa,2200,0.601,1322
South Africa,ZAF,2001,wvs,Army_wvs,Army_wvs_South Africa,3000,0.713,2139
South Africa,ZAF,2001,wvs,Church_wvs,Church_wvs_South Africa,3000,0.764764765,2294
South Africa,ZAF,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_South Africa,3000,0.83016983,2491
South Africa,ZAF,2001,wvs,Strong_wvs,Strong_wvs_South Africa,3000,0.591591592,1775
South Africa,ZAF,2002,afb,Army_afrob,Army_afrob_South Africa,2400,0.767767768,1843
South Africa,ZAF,2002,afb,Party_afrob,Party_afrob_South Africa,2400,0.672327672,1614
South Africa,ZAF,2002,afb,Strong_afrob,Strong_afrob_South Africa,2400,0.727272727,1745
South Africa,ZAF,2002,afb,ThreeState_afrob,ThreeState_afrob_South Africa,2400,0.567,1361
South Africa,ZAF,2002,pew,ImpDemoc_pew,ImpDemoc_pew_South Africa,700,0.67,469
South Africa,ZAF,2002,pew,Strong_pew_1,Strong_pew_1_South Africa,700,0.49,343
South Africa,ZAF,2006,afb,Army_afrob,Army_afrob_South Africa,2400,0.721,1730
South Africa,ZAF,2006,afb,Party_afrob,Party_afrob_South Africa,2400,0.66,1584
South Africa,ZAF,2006,afb,Strong_afrob,Strong_afrob_South Africa,2400,0.641,1538
South Africa,ZAF,2006,afb,ThreeState_afrob,ThreeState_afrob_South Africa,2400,0.647352647,1554
